1.66E-07,4.11E-01,4.28E-01,4.48E-01,4.22E-01,1,4.44E-01,4.27E-01,4.44E-01,4.34E-01,4.56E-01,4.18E-01,4.39E-01,4.20E-01,4.14E-01,4.22E-01,4.46E-01
1.66E-07,4.10E-01,4.28E-01,4.47E-01,4.21E-01,1,4.43E-01,4.26E-01,4.43E-01,4.33E-01,4.56E-01,4.18E-01,4.38E-01,4.19E-01,4.13E-01,4.21E-01,4.45E-01
1.66E-07,4.09E-01,4.27E-01,4.47E-01,4.21E-01,1,4.43E-01,4.26E-01,4.43E-01,4.33E-01,4.55E-01,4.17E-01,4.38E-01,4.19E-01,4.13E-01,4.21E-01,4.45E-01
1.66E-07,4.09E-01,4.27E-01,4.46E-01,4.21E-01,1,4.43E-01,4.25E-01,4.43E-01,4.33E-01,4.55E-01,4.17E-01,4.37E-01,4.18E-01,4.12E-01,4.21E-01,4.45E-01
1.66E-07,4.09E-01,4.26E-01,4.46E-01,4.20E-01,1,4.42E-01,4.25E-01,4.42E-01,4.32E-01,4.55E-01,4.16E-01,4.37E-01,4.18E-01,4.12E-01,4.20E-01,4.44E-01
1.65E-07,4.08E-01,4.26E-01,4.46E-01,4.20E-01,1,4.42E-01,4.24E-01,4.42E-01,4.32E-01,4.54E-01,4.16E-01,4.37E-01,4.18E-01,4.12E-01,4.20E-01,4.44E-01
1.65E-07,4.08E-01,4.26E-01,4.46E-01,4.19E-01,1,4.42E-01,4.24E-01,4.42E-01,4.31E-01,4.54E-01,4.15E-01,4.36E-01,4.17E-01,4.11E-01,4.19E-01,4.44E-01
1.65E-07,4.08E-01,4.25E-01,4.45E-01,4.19E-01,1,4.41E-01,4.24E-01,4.41E-01,4.31E-01,4.54E-01,4.15E-01,4.36E-01,4.17E-01,4.11E-01,4.19E-01,4.43E-01
1.65E-07,4.07E-01,4.25E-01,4.45E-01,4.19E-01,1,4.41E-01,4.23E-01,4.41E-01,4.31E-01,4.54E-01,4.15E-01,4.35E-01,4.16E-01,4.10E-01,4.19E-01,4.43E-01
1.65E-07,4.07E-01,4.25E-01,4.45E-01,4.18E-01,1,4.41E-01,4.23E-01,4.41E-01,4.30E-01,4.53E-01,4.14E-01,4.35E-01,4.16E-01,4.10E-01,4.18E-01,4.43E-01
1.65E-07,4.06E-01,4.24E-01,4.44E-01,4.18E-01,1,4.40E-01,4.22E-01,4.40E-01,4.30E-01,4.53E-01,4.14E-01,4.35E-01,4.16E-01,4.09E-01,4.18E-01,4.42E-01
1.65E-07,4.06E-01,4.24E-01,4.44E-01,4.17E-01,1,4.40E-01,4.22E-01,4.40E-01,4.30E-01,4.53E-01,4.13E-01,4.34E-01,4.15E-01,4.09E-01,4.17E-01,4.42E-01
1.65E-07,4.05E-01,4.23E-01,4.44E-01,4.17E-01,1,4.40E-01,4.21E-01,4.40E-01,4.29E-01,4.52E-01,4.13E-01,4.34E-01,4.15E-01,4.09E-01,4.17E-01,4.42E-01
1.65E-07,4.05E-01,4.23E-01,4.43E-01,4.17E-01,1,4.39E-01,4.21E-01,4.39E-01,4.29E-01,4.52E-01,4.13E-01,4.34E-01,4.15E-01,4.08E-01,4.17E-01,4.41E-01
1.65E-07,4.05E-01,4.23E-01,4.43E-01,4.16E-01,1,4.39E-01,4.21E-01,4.39E-01,4.29E-01,4.52E-01,4.12E-01,4.33E-01,4.14E-01,4.08E-01,4.17E-01,4.41E-01
1.59E-07,4.04E-01,4.22E-01,4.43E-01,4.16E-01,1,4.39E-01,4.20E-01,4.39E-01,4.28E-01,4.51E-01,4.12E-01,4.33E-01,4.14E-01,4.07E-01,4.16E-01,4.41E-01
1.58E-07,4.04E-01,4.22E-01,4.42E-01,4.15E-01,1,4.38E-01,4.20E-01,4.38E-01,4.28E-01,4.51E-01,4.11E-01,4.32E-01,4.13E-01,4.07E-01,4.15E-01,4.40E-01
1.58E-07,4.03E-01,4.21E-01,4.42E-01,4.15E-01,1,4.38E-01,4.19E-01,4.38E-01,4.27E-01,4.51E-01,4.11E-01,4.32E-01,4.13E-01,4.06E-01,4.15E-01,4.40E-01
